pot,leaf,population,pop.short,pop.geno,elevation,genotype,rep,observation,am.pm,time,date,meas.week,week.of.year,treatment,treatment.levels,gsw,rh,t.ref,t.leaf,delta.t,svp,lsvp,vpd,vpd.kpa
42,3,TSZ-SAN,TSZ,TSZ10,1212,10,4,113,pm,15:48:10,9/21/23,7,38,postdrought,postdrought,0.211,11.61,38.44,32.03,6.41,6783.22,4762.35,3974.81,3.97
42,3,TSZ-SAN,TSZ,TSZ10,1212,10,4,114,pm,15:48:17,9/21/23,7,38,postdrought,postdrought,0.239,12.03,38.43,32.82,5.61,6779.56,4979.06,4163.48,4.16
44,1,CCR-COL,CCR,CCR156,72,156,3,145,pm,15:56:46,9/21/23,7,38,postdrought,postdrought,0.043,12.89,37.87,34.14,3.73,6577.57,5360.28,4512.44,4.51
44,1,CCR-COL,CCR,CCR156,72,156,3,146,pm,15:56:54,9/21/23,7,38,postdrought,postdrought,0.051,13.11,37.86,33.9,3.96,6574.01,5289.14,4427.29,4.43
44,2,CCR-COL,CCR,CCR156,72,156,3,147,pm,15:57:06,9/21/23,7,38,postdrought,postdrought,0.076,12.4,37.84,32.52,5.32,6566.9,4895.77,4081.48,4.08
44,2,CCR-COL,CCR,CCR156,72,156,3,148,pm,15:57:13,9/21/23,7,38,postdrought,postdrought,0.076,12.88,37.83,32.49,5.34,6563.35,4887.51,4042.15,4.04
44,3,CCR-COL,CCR,CCR156,72,156,3,149,pm,15:57:25,9/21/23,7,38,postdrought,postdrought,0.03,13.01,37.81,34.49,3.32,6556.24,5465.52,4612.55,4.61
44,3,CCR-COL,CCR,CCR156,72,156,3,150,pm,15:57:32,9/21/23,7,38,postdrought,postdrought,0.075,13.02,37.8,35.16,2.64,6552.69,5671.97,4818.81,4.82
47,1,CCR-COL,CCR,CCR149,72,149,4,7,pm,15:21:27,9/21/23,7,38,postdrought,postdrought,0.12,12.26,36.88,34.07,2.81,6233.21,5339.45,4575.26,4.58
47,1,CCR-COL,CCR,CCR149,72,149,4,8,pm,15:21:36,9/21/23,7,38,postdrought,postdrought,0.168,12.58,36.9,34.4,2.5,6240.01,5438.29,4653.29,4.65
47,2,CCR-COL,CCR,CCR149,72,149,4,9,pm,15:21:49,9/21/23,7,38,postdrought,postdrought,0.137,12.57,36.94,34.14,2.8,6253.63,5360.28,4574.2,4.57
47,2,CCR-COL,CCR,CCR149,72,149,4,10,pm,15:21:57,9/21/23,7,38,postdrought,postdrought,0.108,12.32,36.96,34.81,2.15,6260.45,5563.29,4792.01,4.79
47,3,CCR-COL,CCR,CCR149,72,149,4,11,pm,15:22:10,9/21/23,7,38,postdrought,postdrought,0.082,12.3,37.01,34.35,2.66,6277.52,5423.21,4651.08,4.65
47,3,CCR-COL,CCR,CCR149,72,149,4,12,pm,15:22:19,9/21/23,7,38,postdrought,postdrought,0.068,11.95,37.03,34.03,3,6284.36,5327.58,4576.6,4.58
48,1,CCR-COL,CCR,CCR149,72,149,5,91,pm,15:42:15,9/21/23,7,38,postdrought,postdrought,0.231,11.94,38.16,32.68,5.48,6681.51,4940.04,4142.27,4.14
48,1,CCR-COL,CCR,CCR149,72,149,5,92,pm,15:42:21,9/21/23,7,38,postdrought,postdrought,0.126,11.43,38.15,34.14,4.01,6677.91,5360.28,4597,4.6
48,2,CCR-COL,CCR,CCR149,72,149,5,93,pm,15:42:45,9/21/23,7,38,postdrought,postdrought,0.063,11.92,38.15,35.4,2.75,6677.91,5747.55,4951.54,4.95
48,2,CCR-COL,CCR,CCR149,72,149,5,94,pm,15:42:52,9/21/23,7,38,postdrought,postdrought,0.022,12.37,38.14,35.46,2.68,6674.3,5766.58,4940.97,4.94
48,3,CCR-COL,CCR,CCR149,72,149,5,95,pm,15:43:10,9/21/23,7,38,postdrought,postdrought,0.052,12.79,38.14,34.34,3.8,6674.3,5420.2,4566.56,4.57
48,3,CCR-COL,CCR,CCR149,72,149,5,96,pm,15:43:17,9/21/23,7,38,postdrought,postdrought,0.077,12.82,38.14,34.66,3.48,6674.3,5517.27,4661.63,4.66
50,1,CCR-COL,CCR,CCR152,72,152,14,55,pm,15:34:08,9/21/23,7,38,postdrought,postdrought,0.202,11.53,38.46,34.35,4.11,6790.53,5423.21,4640.26,4.64
50,1,CCR-COL,CCR,CCR152,72,152,14,56,pm,15:34:16,9/21/23,7,38,postdrought,postdrought,0.169,11.43,38.46,33.43,5.03,6790.53,5152.2,4376.04,4.38
50,2,CCR-COL,CCR,CCR152,72,152,14,57,pm,15:34:34,9/21/23,7,38,postdrought,postdrought,0.17,10.89,38.46,34.03,4.43,6790.53,5327.58,4588.09,4.59
50,2,CCR-COL,CCR,CCR152,72,152,14,58,pm,15:34:41,9/21/23,7,38,postdrought,postdrought,0.077,10.96,38.46,35.63,2.83,6790.53,5820.8,5076.56,5.08
50,3,CCR-COL,CCR,CCR152,72,152,14,59,pm,15:35:01,9/21/23,7,38,postdrought,postdrought,0.178,11.9,38.48,33.72,4.76,6797.85,5236.33,4427.38,4.43
50,3,CCR-COL,CCR,CCR152,72,152,14,60,pm,15:35:23,9/21/23,7,38,postdrought,postdrought,0.172,11.19,38.52,35.25,3.27,6812.52,5700.21,4937.89,4.94
51,1,CCR-COL,CCR,CCR152,72,152,15,151,pm,15:57:59,9/21/23,7,38,postdrought,postdrought,0.049,13.54,37.77,33.07,4.7,6542.06,5049.4,4163.6,4.16
51,1,CCR-COL,CCR,CCR152,72,152,15,152,pm,15:58:06,9/21/23,7,38,postdrought,postdrought,0.105,12.82,37.76,32.97,4.79,6538.51,5021.16,4182.92,4.18
51,2,CCR-COL,CCR,CCR152,72,152,15,153,pm,15:58:37,9/21/23,7,38,postdrought,postdrought,0.165,14.98,37.69,31.44,6.25,6513.76,4605.89,3630.13,3.63
51,2,CCR-COL,CCR,CCR152,72,152,15,154,pm,15:58:45,9/21/23,7,38,postdrought,postdrought,0.149,14.68,37.66,31.28,6.38,6503.18,4564.24,3609.57,3.61
51,3,CCR-COL,CCR,CCR152,72,152,15,155,pm,15:59:13,9/21/23,7,38,postdrought,postdrought,0.245,13.02,37.61,30.34,7.27,6485.58,4326.08,3481.66,3.48
51,3,CCR-COL,CCR,CCR152,72,152,15,156,pm,15:59:21,9/21/23,7,38,postdrought,postdrought,0.228,13.03,37.58,31.6,5.98,6475.03,4647.87,3804.17,3.8
58,1,CCR-COL,CCR,CCR155,72,155,1,1,pm,15:19:09,9/21/23,7,38,postdrought,postdrought,0.254,12.27,36.32,33.23,3.09,6045.42,5094.86,4353.09,4.35
58,1,CCR-COL,CCR,CCR155,72,155,1,2,pm,15:19:29,9/21/23,7,38,postdrought,postdrought,0.133,12.1,36.43,33.06,3.37,6081.92,5046.57,4310.65,4.31
58,2,CCR-COL,CCR,CCR155,72,155,1,3,pm,15:19:52,9/21/23,7,38,postdrought,postdrought,0.192,12.19,36.53,33.13,3.4,6115.26,5066.41,4320.95,4.32
58,2,CCR-COL,CCR,CCR155,72,155,1,4,pm,15:20:00,9/21/23,7,38,postdrought,postdrought,0.12,12.07,36.56,33.84,2.72,6125.29,5271.49,4532.17,4.53
58,3,CCR-COL,CCR,CCR155,72,155,1,5,pm,15:20:26,9/21/23,7,38,postdrought,postdrought,0.07,12.17,36.65,33.54,3.11,6155.48,5183.97,4434.85,4.43
58,3,CCR-COL,CCR,CCR155,72,155,1,6,pm,15:20:35,9/21/23,7,38,postdrought,postdrought,0.107,12.15,36.67,35.2,1.47,6162.21,5684.51,4935.8,4.94
60,1,CCR-COL,CCR,CCR155,72,155,3,19,pm,15:23:56,9/21/23,7,38,postdrought,postdrought,0.094,12.12,37.28,34.43,2.85,6370.42,5447.35,4675.26,4.68
60,1,CCR-COL,CCR,CCR155,72,155,3,20,pm,15:24:05,9/21/23,7,38,postdrought,postdrought,0.093,11.93,37.29,35.27,2.02,6373.88,5706.5,4946.1,4.95
60,2,CCR-COL,CCR,CCR155,72,155,3,21,pm,15:24:45,9/21/23,7,38,postdrought,postdrought,0.149,12.12,37.39,32.72,4.67,6408.61,4951.16,4174.44,4.17
60,2,CCR-COL,CCR,CCR155,72,155,3,22,pm,15:25:09,9/21/23,7,38,postdrought,postdrought,0.157,12.06,37.42,32.88,4.54,6419.06,4995.86,4221.72,4.22
60,3,CCR-COL,CCR,CCR155,72,155,3,23,pm,15:25:24,9/21/23,7,38,postdrought,postdrought,0.087,11.85,37.46,35,2.46,6433.01,5622.06,4859.75,4.86
60,3,CCR-COL,CCR,CCR155,72,155,3,24,pm,15:25:32,9/21/23,7,38,postdrought,postdrought,0.143,12.75,37.48,35.27,2.21,6440,5706.5,4885.4,4.89
61,1,CCR-COL,CCR,CCR5,72,5,2,103,pm,15:45:52,9/21/23,7,38,postdrought,postdrought,0.1,12.92,38.36,38.13,0.23,6754.02,6670.7,5798.08,5.8
61,1,CCR-COL,CCR,CCR5,72,5,2,104,pm,15:46:05,9/21/23,7,38,postdrought,postdrought,0.063,12.26,38.39,37.42,0.97,6764.96,6419.06,5589.67,5.59
61,2,CCR-COL,CCR,CCR5,72,5,2,105,pm,15:46:25,9/21/23,7,38,postdrought,postdrought,0.049,12.23,38.41,34.66,3.75,6772.26,5517.27,4689.03,4.69
61,2,CCR-COL,CCR,CCR5,72,5,2,106,pm,15:46:32,9/21/23,7,38,postdrought,postdrought,0.136,12.16,38.41,35.08,3.33,6772.26,5646.97,4823.46,4.82
61,3,CCR-COL,CCR,CCR5,72,5,2,107,pm,15:46:48,9/21/23,7,38,postdrought,postdrought,0.089,12.24,38.42,35.15,3.27,6775.91,5668.84,4839.47,4.84
61,3,CCR-COL,CCR,CCR5,72,5,2,108,pm,15:46:57,9/21/23,7,38,postdrought,postdrought,0.042,11.73,38.43,35.53,2.9,6779.56,5788.85,4993.61,4.99
66,1,JLA-JAK,JLA,JLA155,1521,155,12,133,pm,15:53:02,9/21/23,7,38,postdrought,postdrought,0.075,11.86,38.19,34.54,3.65,6692.35,5480.7,4686.98,4.69
66,1,JLA-JAK,JLA,JLA155,1521,155,12,134,pm,15:53:09,9/21/23,7,38,postdrought,postdrought,0.067,11.97,38.17,34.88,3.29,6685.12,5584.88,4784.67,4.78
66,2,JLA-JAK,JLA,JLA155,1521,155,12,135,pm,15:53:18,9/21/23,7,38,postdrought,postdrought,0.089,11.91,38.15,33.28,4.87,6677.91,5109.15,4313.81,4.31
66,2,JLA-JAK,JLA,JLA155,1521,155,12,136,pm,15:53:24,9/21/23,7,38,postdrought,postdrought,0.073,11.95,38.14,34.26,3.88,6674.3,5396.16,4598.59,4.6
66,3,JLA-JAK,JLA,JLA155,1521,155,12,137,pm,15:53:44,9/21/23,7,38,postdrought,postdrought,0.115,11.35,38.1,32.8,5.3,6659.89,4973.47,4217.57,4.22
66,3,JLA-JAK,JLA,JLA155,1521,155,12,138,pm,15:53:51,9/21/23,7,38,postdrought,postdrought,0.088,11.97,38.08,33.74,4.34,6652.7,5242.17,4445.85,4.45
67,1,JLA-JAK,JLA,JLA157,1521,157,8,31,pm,15:27:31,9/21/23,7,38,postdrought,postdrought,0.077,12.34,37.76,35.02,2.74,6538.51,5628.28,4821.43,4.82
67,1,JLA-JAK,JLA,JLA157,1521,157,8,32,pm,15:27:37,9/21/23,7,38,postdrought,postdrought,0.079,12.54,37.77,35.65,2.12,6542.06,5827.21,5006.83,5.01
67,2,JLA-JAK,JLA,JLA157,1521,157,8,33,pm,15:27:46,9/21/23,7,38,postdrought,postdrought,0.053,12.34,37.78,36.25,1.53,6545.6,6022.3,5214.57,5.21
67,2,JLA-JAK,JLA,JLA157,1521,157,8,34,pm,15:27:52,9/21/23,7,38,postdrought,postdrought,0.073,12.48,37.8,36.48,1.32,6552.69,6098.57,5280.79,5.28
67,3,JLA-JAK,JLA,JLA157,1521,157,8,35,pm,15:28:04,9/21/23,7,38,postdrought,postdrought,0.079,12.56,37.82,33.43,4.39,6559.79,5152.2,4328.29,4.33
67,3,JLA-JAK,JLA,JLA157,1521,157,8,36,pm,15:28:11,9/21/23,7,38,postdrought,postdrought,0.097,12.02,37.82,34.36,3.46,6559.79,5426.22,4637.74,4.64
68,1,JLA-JAK,JLA,JLA157,1521,157,16,13,pm,15:22:39,9/21/23,7,38,postdrought,postdrought,0.151,12.09,37.09,35.5,1.59,6304.92,5779.3,5017.03,5.02
68,1,JLA-JAK,JLA,JLA157,1521,157,16,14,pm,15:22:53,9/21/23,7,38,postdrought,postdrought,0.079,11.89,37.12,35.56,1.56,6315.22,5798.42,5047.54,5.05
68,2,JLA-JAK,JLA,JLA157,1521,157,16,15,pm,15:23:03,9/21/23,7,38,postdrought,postdrought,0.104,11.99,37.15,34.31,2.84,6325.54,5411.18,4652.74,4.65
68,2,JLA-JAK,JLA,JLA157,1521,157,16,16,pm,15:23:11,9/21/23,7,38,postdrought,postdrought,0.181,12.23,37.17,34.3,2.87,6332.43,5408.17,4633.71,4.63
68,3,JLA-JAK,JLA,JLA157,1521,157,16,17,pm,15:23:24,9/21/23,7,38,postdrought,postdrought,0.082,12.12,37.2,36.36,0.84,6342.77,6058.67,5289.93,5.29
68,3,JLA-JAK,JLA,JLA157,1521,157,16,18,pm,15:23:31,9/21/23,7,38,postdrought,postdrought,0.086,11.85,37.22,36.12,1.1,6349.67,5979.56,5227.12,5.23
69,1,JLA-JAK,JLA,JLA153,1521,153,4,97,pm,15:44:09,9/21/23,7,38,postdrought,postdrought,0.057,12.15,38.2,34.75,3.45,6695.96,5544.85,4731.29,4.73
69,1,JLA-JAK,JLA,JLA153,1521,153,4,98,pm,15:44:19,9/21/23,7,38,postdrought,postdrought,0.12,12.59,38.21,34.75,3.46,6699.58,5544.85,4701.37,4.7
69,2,JLA-JAK,JLA,JLA153,1521,153,4,99,pm,15:44:34,9/21/23,7,38,postdrought,postdrought,0.176,11.86,38.21,34.36,3.85,6699.58,5426.22,4631.65,4.63
69,2,JLA-JAK,JLA,JLA153,1521,153,4,100,pm,15:44:41,9/21/23,7,38,postdrought,postdrought,0.11,12.11,38.21,34.98,3.23,6699.58,5615.85,4804.53,4.8
69,3,JLA-JAK,JLA,JLA153,1521,153,4,101,pm,15:44:54,9/21/23,7,38,postdrought,postdrought,0.113,11.92,38.23,34.7,3.53,6706.81,5529.51,4730.06,4.73
69,3,JLA-JAK,JLA,JLA153,1521,153,4,102,pm,15:45:04,9/21/23,7,38,postdrought,postdrought,0.12,12.47,38.24,36.21,2.03,6710.44,6009.12,5172.33,5.17
70,1,JLA-JAK,JLA,JLA158,1521,158,20,157,pm,15:59:42,9/21/23,7,38,postdrought,postdrought,0.089,13.75,37.55,33.39,4.16,6464.51,5140.69,4251.82,4.25
70,1,JLA-JAK,JLA,JLA158,1521,158,20,158,pm,15:59:48,9/21/23,7,38,postdrought,postdrought,0.084,13.09,37.54,34.35,3.19,6461,5423.21,4577.47,4.58
70,2,JLA-JAK,JLA,JLA158,1521,158,20,159,pm,16:00:03,9/21/23,7,38,postdrought,postdrought,0.1,12.58,37.53,33.63,3.9,6457.5,5210.09,4397.74,4.4
70,2,JLA-JAK,JLA,JLA158,1521,158,20,160,pm,16:00:10,9/21/23,7,38,postdrought,postdrought,0.111,12.6,37.52,34.88,2.64,6453.99,5584.88,4771.68,4.77
70,3,JLA-JAK,JLA,JLA158,1521,158,20,161,pm,16:00:23,9/21/23,7,38,postdrought,postdrought,0.028,13.29,37.52,35.54,1.98,6453.99,5792.04,4934.31,4.93
70,3,JLA-JAK,JLA,JLA158,1521,158,20,162,pm,16:00:31,9/21/23,7,38,postdrought,postdrought,0.106,12.87,37.52,36.11,1.41,6453.99,5976.28,5145.65,5.15
73,1,JLA-JAK,JLA,JLA158,1521,158,3,73,pm,15:38:03,9/21/23,7,38,postdrought,postdrought,0.057,10.67,38.67,35.71,2.96,6867.76,5846.47,5113.68,5.11
73,1,JLA-JAK,JLA,JLA158,1521,158,3,74,pm,15:38:11,9/21/23,7,38,postdrought,postdrought,0.067,10.69,38.66,35.2,3.46,6864.06,5684.51,4950.74,4.95
73,2,JLA-JAK,JLA,JLA158,1521,158,3,75,pm,15:38:30,9/21/23,7,38,postdrought,postdrought,0.076,10.73,38.63,34.37,4.26,6852.99,5429.24,4693.91,4.69
73,2,JLA-JAK,JLA,JLA158,1521,158,3,76,pm,15:38:47,9/21/23,7,38,postdrought,postdrought,0.144,10.59,38.58,34.36,4.22,6834.57,5426.22,4702.44,4.7
73,3,JLA-JAK,JLA,JLA158,1521,158,3,77,pm,15:38:59,9/21/23,7,38,postdrought,postdrought,0.073,10.7,38.55,33.77,4.78,6823.54,5250.95,4520.84,4.52
73,3,JLA-JAK,JLA,JLA158,1521,158,3,78,pm,15:39:07,9/21/23,7,38,postdrought,postdrought,0.043,10.77,38.52,32.71,5.81,6812.52,4948.38,4214.67,4.21
74,1,JLA-JAK,JLA,JLA156,1521,156,14,67,pm,15:36:50,9/21/23,7,38,postdrought,postdrought,0.055,10.82,38.64,34.93,3.71,6856.68,5600.35,4858.46,4.86
74,1,JLA-JAK,JLA,JLA156,1521,156,14,68,pm,15:36:58,9/21/23,7,38,postdrought,postdrought,0.068,11.15,38.63,35.4,3.23,6852.99,5747.55,4983.44,4.98
74,2,JLA-JAK,JLA,JLA156,1521,156,14,69,pm,15:37:15,9/21/23,7,38,postdrought,postdrought,0.037,11.07,38.64,38.1,0.54,6856.68,6659.89,5900.86,5.9
74,2,JLA-JAK,JLA,JLA156,1521,156,14,70,pm,15:37:22,9/21/23,7,38,postdrought,postdrought,0.08,11.19,38.64,37.27,1.37,6856.68,6366.96,5599.69,5.6
74,3,JLA-JAK,JLA,JLA156,1521,156,14,71,pm,15:37:40,9/21/23,7,38,postdrought,postdrought,0.178,10.63,38.66,34.7,3.96,6864.06,5529.51,4799.86,4.8
74,3,JLA-JAK,JLA,JLA156,1521,156,14,72,pm,15:37:47,9/21/23,7,38,postdrought,postdrought,0.087,11.36,38.67,35.03,3.64,6867.76,5631.39,4851.21,4.85
75,1,JLA-JAK,JLA,JLA156,1521,156,15,127,pm,15:51:23,9/21/23,7,38,postdrought,postdrought,0.094,11.52,38.36,32.87,5.49,6754.02,4993.06,4214.99,4.21
75,1,JLA-JAK,JLA,JLA156,1521,156,15,128,pm,15:51:30,9/21/23,7,38,postdrought,postdrought,0.08,11.57,38.34,33.69,4.65,6746.74,5227.57,4446.97,4.45
75,2,JLA-JAK,JLA,JLA156,1521,156,15,129,pm,15:51:59,9/21/23,7,38,postdrought,postdrought,0.08,11.38,38.28,34.05,4.23,6724.94,5333.51,4568.21,4.57
75,2,JLA-JAK,JLA,JLA156,1521,156,15,130,pm,15:52:06,9/21/23,7,38,postdrought,postdrought,0.121,11.28,38.27,34.68,3.59,6721.31,5523.39,4765.23,4.77
75,3,JLA-JAK,JLA,JLA156,1521,156,15,131,pm,15:52:30,9/21/23,7,38,postdrought,postdrought,0.082,11.2,38.24,33.62,4.62,6710.44,5207.18,4455.62,4.46
75,3,JLA-JAK,JLA,JLA156,1521,156,15,132,pm,15:52:35,9/21/23,7,38,postdrought,postdrought,0.091,11.36,38.23,34.54,3.69,6706.81,5480.7,4718.8,4.72
76,1,JLA-JAK,JLA,JLA153,1521,153,3,79,pm,15:39:30,9/21/23,7,38,postdrought,postdrought,0.084,11.14,38.46,33.25,5.21,6790.53,5100.57,4344.11,4.34
76,1,JLA-JAK,JLA,JLA153,1521,153,3,80,pm,15:39:41,9/21/23,7,38,postdrought,postdrought,0.056,11.75,38.43,34.03,4.4,6779.56,5327.58,4530.98,4.53
76,2,JLA-JAK,JLA,JLA153,1521,153,3,81,pm,15:39:57,9/21/23,7,38,postdrought,postdrought,0.033,11.04,38.38,33.75,4.63,6761.31,5245.1,4498.65,4.5
76,2,JLA-JAK,JLA,JLA153,1521,153,3,82,pm,15:40:07,9/21/23,7,38,postdrought,postdrought,0.131,11.26,38.35,33.43,4.92,6750.38,5152.2,4392.11,4.39
76,3,JLA-JAK,JLA,JLA153,1521,153,3,83,pm,15:40:26,9/21/23,7,38,postdrought,postdrought,0.052,10.94,38.31,34,4.31,6735.83,5318.69,4581.79,4.58
76,3,JLA-JAK,JLA,JLA153,1521,153,3,84,pm,15:40:32,9/21/23,7,38,postdrought,postdrought,0.103,10.96,38.29,34.34,3.95,6728.57,5420.2,4682.75,4.68
81,1,JLA-JAK,JLA,JLA158,1521,158,19,169,pm,16:03:06,9/21/23,7,38,postdrought,postdrought,0.068,12.99,37.71,35.68,2.03,6520.83,5836.83,4989.78,4.99
81,1,JLA-JAK,JLA,JLA158,1521,158,19,170,pm,16:03:13,9/21/23,7,38,postdrought,postdrought,0.106,13.77,37.72,36.78,0.94,6524.36,6199.31,5300.91,5.3
81,2,JLA-JAK,JLA,JLA158,1521,158,19,171,pm,16:03:24,9/21/23,7,38,postdrought,postdrought,0.036,12.44,37.76,39.3,-1.54,6538.51,7104.01,6290.62,6.29
81,2,JLA-JAK,JLA,JLA158,1521,158,19,172,pm,16:03:39,9/21/23,7,38,postdrought,postdrought,0.026,12.59,37.81,38.68,-0.87,6556.24,6871.45,6046.02,6.05
81,3,JLA-JAK,JLA,JLA158,1521,158,19,173,pm,16:03:54,9/21/23,7,38,postdrought,postdrought,0.053,13.57,37.86,40.03,-2.17,6574.01,7386.53,6494.44,6.49
81,3,JLA-JAK,JLA,JLA158,1521,158,19,174,pm,16:04:01,9/21/23,7,38,postdrought,postdrought,0.047,13.93,37.88,39.59,-1.71,6581.13,7215.11,6298.36,6.3
85,1,CCR-COL,CCR,CCR5,72,5,3,25,pm,15:26:02,9/21/23,7,38,postdrought,postdrought,0.035,13.18,37.57,36.6,0.97,6471.52,6138.7,5285.75,5.29
85,1,CCR-COL,CCR,CCR5,72,5,3,26,pm,15:26:08,9/21/23,7,38,postdrought,postdrought,0.089,12.58,37.59,37.03,0.56,6478.55,6284.36,5469.36,5.47
85,2,CCR-COL,CCR,CCR5,72,5,3,27,pm,15:26:29,9/21/23,7,38,postdrought,postdrought,0.038,12.52,37.65,36.25,1.4,6499.66,6022.3,5208.54,5.21
85,2,CCR-COL,CCR,CCR5,72,5,3,28,pm,15:26:38,9/21/23,7,38,postdrought,postdrought,0.088,12.41,37.67,37.39,0.28,6506.71,6408.61,5601.12,5.6
85,3,CCR-COL,CCR,CCR5,72,5,3,29,pm,15:26:57,9/21/23,7,38,postdrought,postdrought,0.056,13.02,37.71,35,2.71,6520.83,5622.06,4773.05,4.77
85,3,CCR-COL,CCR,CCR5,72,5,3,30,pm,15:27:07,9/21/23,7,38,postdrought,postdrought,0.051,12.94,37.72,34.41,3.31,6524.36,5441.31,4597.06,4.6
9,1,NRV-NEW,NRV,NRV105,666,105,15,37,am,8:36:24,9/22/23,7,38,postdrought,postdrought,0.325,35.23,26.44,24.43,2.01,3449.55,3061.53,1846.26,1.85
9,1,NRV-NEW,NRV,NRV105,666,105,15,38,am,8:36:39,9/22/23,7,38,postdrought,postdrought,0.21,35.12,26.48,24.66,1.82,3457.69,3103.91,1889.57,1.89
9,2,NRV-NEW,NRV,NRV105,666,105,15,39,am,8:37:16,9/22/23,7,38,postdrought,postdrought,0.28,34.6,26.58,24.59,1.99,3478.1,3090.96,1887.54,1.89
9,2,NRV-NEW,NRV,NRV105,666,105,15,40,am,8:37:29,9/22/23,7,38,postdrought,postdrought,0.223,34.85,26.62,25.35,1.27,3486.3,3234.13,2019.15,2.02
9,3,NRV-NEW,NRV,NRV105,666,105,15,41,am,8:37:49,9/22/23,7,38,postdrought,postdrought,0.248,33.97,26.68,25.03,1.65,3498.62,3173.16,1984.67,1.98
9,3,NRV-NEW,NRV,NRV105,666,105,15,42,am,8:38:02,9/22/23,7,38,postdrought,postdrought,0.208,34.51,26.7,24.79,1.91,3502.74,3128.09,1919.29,1.92
10,1,NRV-NEW,NRV,NRV118,666,118,2,163,am,9:23:34,9/22/23,7,38,postdrought,postdrought,0.157,22.93,32.24,27.93,4.31,4819.14,3764.19,2659.16,2.66
10,1,NRV-NEW,NRV,NRV118,666,118,2,164,am,9:23:55,9/22/23,7,38,postdrought,postdrought,0.198,22.07,32.26,29.4,2.86,4824.58,4098.8,3034.02,3.03
10,2,NRV-NEW,NRV,NRV118,666,118,2,165,am,9:24:20,9/22/23,7,38,postdrought,postdrought,0.091,21.28,32.31,29.59,2.72,4838.2,4143.89,3114.32,3.11
10,2,NRV-NEW,NRV,NRV118,666,118,2,166,am,9:24:31,9/22/23,7,38,postdrought,postdrought,0.145,21.4,32.33,30.29,2.04,4843.66,4313.72,3277.18,3.28
10,3,NRV-NEW,NRV,NRV118,666,118,2,167,am,9:24:53,9/22/23,7,38,postdrought,postdrought,0.222,22.11,32.36,27.1,5.26,4851.85,3585.97,2513.23,2.51
10,3,NRV-NEW,NRV,NRV118,666,118,3,168,am,9:25:17,9/22/23,7,38,postdrought,postdrought,0.279,22.98,32.37,28.07,4.3,4854.59,3795,2679.41,2.68
11,1,NRV-NEW,NRV,NRV118,666,118,3,61,am,8:45:20,9/22/23,7,38,postdrought,postdrought,0.168,32.21,28,25.89,2.11,3779.57,3339.34,2121.94,2.12
11,1,NRV-NEW,NRV,NRV118,666,118,3,62,am,8:45:36,9/22/23,7,38,postdrought,postdrought,0.25,32.25,28.03,25.73,2.3,3786.17,3307.86,2086.82,2.09
11,2,NRV-NEW,NRV,NRV118,666,118,3,63,am,8:45:55,9/22/23,7,38,postdrought,postdrought,0.123,32.49,28.07,25.91,2.16,3795,3343.29,2110.3,2.11
11,2,NRV-NEW,NRV,NRV118,666,118,3,64,am,8:46:05,9/22/23,7,38,postdrought,postdrought,0.071,32.91,28.09,26.8,1.29,3799.42,3523.39,2273,2.27
11,3,NRV-NEW,NRV,NRV118,666,118,3,65,am,8:46:21,9/22/23,7,38,postdrought,postdrought,0.261,33.43,28.12,26.14,1.98,3806.05,3389.05,2116.68,2.12
11,3,NRV-NEW,NRV,NRV122,666,122,1,66,am,8:46:32,9/22/23,7,38,postdrought,postdrought,0.29,34.17,28.15,26.53,1.62,3812.7,3467.88,2165.08,2.17
16,1,NRV-NEW,NRV,NRV122,666,122,1,85,am,8:54:31,9/22/23,7,38,postdrought,postdrought,0.212,30.14,29.27,29.16,0.11,4068.2,4042.47,2816.31,2.82
16,1,NRV-NEW,NRV,NRV122,666,122,1,86,am,8:54:41,9/22/23,7,38,postdrought,postdrought,0.166,30.02,29.3,29.45,-0.15,4075.25,4110.63,2887.24,2.89
16,2,NRV-NEW,NRV,NRV122,666,122,1,87,am,8:54:59,9/22/23,7,38,postdrought,postdrought,0.19,30.32,29.35,28.64,0.71,4087.01,3922.71,2683.53,2.68
16,2,NRV-NEW,NRV,NRV122,666,122,1,88,am,8:55:13,9/22/23,7,38,postdrought,postdrought,0.09,30.25,29.38,30.3,-0.92,4094.08,4316.19,3077.73,3.08
16,3,NRV-NEW,NRV,NRV122,666,122,1,89,am,8:55:37,9/22/23,7,38,postdrought,postdrought,0.142,30.71,29.43,27.07,2.36,4105.89,3579.67,2318.75,2.32
16,3,NRV-NEW,NRV,NRV122,666,122,3,90,am,8:55:48,9/22/23,7,38,postdrought,postdrought,0.263,30.93,29.44,26.91,2.53,4108.26,3546.23,2275.54,2.28
17,1,NRV-NEW,NRV,NRV122,666,122,3,121,am,9:08:19,9/22/23,7,38,postdrought,postdrought,0.192,26.2,31.12,27.83,3.29,4522.91,3742.32,2557.31,2.56
17,1,NRV-NEW,NRV,NRV122,666,122,3,122,am,9:08:28,9/22/23,7,38,postdrought,postdrought,0.135,26.37,31.13,27.9,3.23,4525.49,3757.62,2564.25,2.56
17,2,NRV-NEW,NRV,NRV122,666,122,3,123,am,9:08:54,9/22/23,7,38,postdrought,postdrought,0.239,26.59,31.15,26.95,4.2,4530.64,3554.56,2349.86,2.35
